customer_id,name,phone,email,region,plan_tier,contract_type,payment_method,tenure_months,monthly_charges,total_charges,call_minutes_m1,call_minutes_m2,call_minutes_m3,data_gb_m1,data_gb_m2,data_gb_m3,recharge_count_m1,recharge_count_m2,recharge_count_m3,support_calls_m1,support_calls_m2,support_calls_m3,churn
CUST-10412,Customer 413,+91-98765-10412,user413@example.com,Central,Prepaid Basic,Month-to-Month,Auto-Debit,33,1320.51,45939.03,224.3,351.8,551.9,2.4,3.7,5.8,2,3,5,4,2,2,1
CUST-10413,Customer 414,+91-98765-10413,user414@example.com,West,Postpaid Standard,Month-to-Month,Mailed Check,13,1257.18,16131.63,519.7,709.8,969.3,25.0,34.1,46.6,1,2,3,7,2,1,1
CUST-10414,Customer 415,+91-98765-10414,user415@example.com,North,Prepaid Basic,Month-to-Month,Auto-Debit,62,619.6,41848.31,875.3,910.7,947.5,27.1,28.2,29.3,1,1,2,1,1,1,0
CUST-10415,Customer 416,+91-98765-10415,user416@example.com,Central,Prepaid Unlimited,One Year,UPI/Credit Card,43,592.45,25310.21,955.0,916.0,878.6,17.8,17.1,16.4,3,3,3,2,2,1,0
CUST-10416,Customer 417,+91-98765-10416,user417@example.com,South,Prepaid Basic,Two Year,Electronic Check,49,571.79,30118.7,527.5,538.7,550.0,87.9,89.7,91.6,4,4,5,3,2,1,0
CUST-10417,Customer 418,+91-98765-10417,user418@example.com,South,Prepaid Unlimited,Month-to-Month,Mailed Check,36,706.08,26999.06,123.2,167.2,226.8,54.2,73.6,99.8,2,2,4,6,2,1,1
CUST-10418,Customer 419,+91-98765-10418,user419@example.com,Central,Prepaid Basic,Month-to-Month,UPI/Credit Card,10,896.84,9831.14,133.0,198.5,296.1,10.0,14.9,22.2,1,2,4,7,2,1,1
CUST-10419,Customer 420,+91-98765-10419,user420@example.com,West,Prepaid Unlimited,Month-to-Month,Mailed Check,6,825.4,5374.89,343.0,484.0,682.9,4.4,6.2,8.7,1,2,3,5,2,2,1
CUST-10420,Customer 421,+91-98765-10420,user421@example.com,South,Prepaid Basic,One Year,Mailed Check,57,560.93,34518.85,498.2,488.8,479.6,32.3,31.7,31.1,4,4,4,0,0,0,0
CUST-10421,Customer 422,+91-98765-10421,user422@example.com,West,Postpaid Standard,Month-to-Month,Auto-Debit,1,455.54,476.64,158.4,191.7,232.1,57.5,69.6,84.3,3,4,5,3,1,0,1
CUST-10422,Customer 423,+91-98765-10422,user423@example.com,South,Prepaid Basic,Month-to-Month,Auto-Debit,71,314.09,21707.19,532.9,532.0,531.1,33.0,33.0,32.9,2,2,2,2,2,2,0
CUST-10423,Customer 424,+91-98765-10423,user424@example.com,South,Prepaid Unlimited,One Year,UPI/Credit Card,58,483.76,25847.81,125.4,120.4,115.7,11.3,10.8,10.4,1,1,1,1,0,0,0
CUST-10424,Customer 425,+91-98765-10424,user425@example.com,East,Postpaid Standard,One Year,Mailed Check,21,1145.43,24961.56,701.9,730.6,760.5,9.2,9.6,10.0,4,4,5,0,0,0,0
CUST-10425,Customer 426,+91-98765-10425,user426@example.com,South,Prepaid Unlimited,Month-to-Month,Auto-Debit,56,591.37,36287.01,151.9,158.9,166.2,41.7,43.6,45.6,4,4,5,3,2,2,0
CUST-10426,Customer 427,+91-98765-10426,user427@example.com,North,Prepaid Unlimited,One Year,Auto-Debit,20,861.32,18007.12,713.1,689.2,666.2,100.1,96.7,93.5,1,1,1,1,1,0,0
CUST-10427,Customer 428,+91-98765-10427,user428@example.com,Central,Prepaid Unlimited,Month-to-Month,Mailed Check,54,1008.56,59132.15,377.7,554.4,813.7,14.9,21.9,32.2,1,1,1,4,0,0,1
CUST-10428,Customer 429,+91-98765-10428,user429@example.com,Central,Prepaid Unlimited,Month-to-Month,UPI/Credit Card,25,1363.21,36154.41,72.7,126.3,219.4,15.1,26.2,45.6,1,1,2,6,2,2,1
CUST-10429,Customer 430,+91-98765-10429,user430@example.com,West,Prepaid Unlimited,Two Year,UPI/Credit Card,28,1365.63,35661.3,546.9,556.7,566.8,14.2,14.4,14.7,1,1,2,1,1,0,0
CUST-10430,Customer 431,+91-98765-10430,user431@example.com,South,Postpaid Premium,One Year,Mailed Check,5,1193.88,5669.98,770.8,785.9,801.2,49.9,50.9,51.9,1,1,2,2,1,1,0
CUST-10431,Customer 432,+91-98765-10431,user432@example.com,North,Prepaid Unlimited,Month-to-Month,UPI/Credit Card,21,341.19,6938.38,344.5,339.5,334.6,73.3,72.2,71.2,4,4,4,3,2,2,0
CUST-10432,Customer 433,+91-98765-10432,user433@example.com,West,Prepaid Unlimited,Month-to-Month,Auto-Debit,18,989.08,16622.22,127.0,176.9,246.6,15.9,22.1,30.8,2,3,5,5,0,0,1
CUST-10433,Customer 434,+91-98765-10433,user434@example.com,East,Postpaid Standard,Month-to-Month,Mailed Check,47,1242.9,59370.25,257.3,322.1,403.1,21.2,26.5,33.2,1,1,1,3,1,0,1
CUST-10434,Customer 435,+91-98765-10434,user435@example.com,West,Prepaid Unlimited,Month-to-Month,Auto-Debit,70,319.75,24510.85,555.3,576.8,599.2,78.8,81.8,85.0,4,4,5,2,1,1,0
CUST-10435,Customer 436,+91-98765-10435,user436@example.com,West,Prepaid Basic,Month-to-Month,Electronic Check,57,958.62,57498.63,378.9,483.8,617.8,3.7,4.7,6.0,3,3,5,5,2,2,1
CUST-10436,Customer 437,+91-98765-10436,user437@example.com,South,Prepaid Unlimited,Month-to-Month,Electronic Check,19,1328.32,24851.37,138.2,173.5,217.8,41.6,52.2,65.5,1,1,2,6,3,2,1
CUST-10437,Customer 438,+91-98765-10437,user438@example.com,East,Postpaid Premium,Month-to-Month,UPI/Credit Card,65,867.92,50824.14,246.6,355.2,511.8,20.4,29.4,42.4,1,1,2,4,0,0,1
CUST-10438,Customer 439,+91-98765-10438,user439@example.com,West,Prepaid Basic,One Year,Electronic Check,3,303.93,877.74,309.4,325.0,341.5,30.2,31.7,33.3,4,4,5,3,2,1,0
CUST-10439,Customer 440,+91-98765-10439,user440@example.com,North,Prepaid Unlimited,One Year,Auto-Debit,42,312.22,13183.42,782.0,819.0,857.8,61.5,64.4,67.5,1,1,2,2,2,1,0
CUST-10440,Customer 441,+91-98765-10440,user441@example.com,North,Prepaid Basic,One Year,Electronic Check,21,798.96,16188.41,395.6,388.8,382.2,87.3,85.8,84.3,4,4,4,2,2,1,0
CUST-10441,Customer 442,+91-98765-10441,user442@example.com,Central,Prepaid Unlimited,Month-to-Month,Auto-Debit,40,485.01,17891.18,504.5,656.7,854.8,34.2,44.6,58.0,1,1,1,3,1,1,1
CUST-10442,Customer 443,+91-98765-10442,user443@example.com,East,Prepaid Basic,Two Year,UPI/Credit Card,67,1096.34,72613.94,506.1,495.8,485.7,8.3,8.2,8.0,5,5,5,1,1,1,0
CUST-10443,Customer 444,+91-98765-10443,user444@example.com,East,Prepaid Unlimited,One Year,UPI/Credit Card,25,1149.56,27320.75,789.6,771.6,753.9,51.1,49.9,48.8,1,1,1,1,1,1,0
CUST-10444,Customer 445,+91-98765-10444,user445@example.com,Central,Postpaid Standard,One Year,Auto-Debit,55,512.46,30492.17,514.9,536.5,559.1,45.1,47.0,49.0,3,3,4,3,2,2,0
CUST-10445,Customer 446,+91-98765-10445,user446@example.com,West,Prepaid Unlimited,One Year,Electronic Check,52,1365.24,65337.99,685.3,672.4,659.8,58.9,57.8,56.7,2,2,2,0,0,0,0
CUST-10446,Customer 447,+91-98765-10446,user447@example.com,East,Prepaid Unlimited,Two Year,UPI/Credit Card,44,829.29,33198.59,426.8,441.1,455.8,64.3,66.5,68.7,2,2,3,2,1,0,0
CUST-10447,Customer 448,+91-98765-10447,user448@example.com,North,Postpaid Standard,Month-to-Month,Mailed Check,56,470.42,23737.17,514.1,637.8,791.4,4.4,5.5,6.8,2,3,4,5,2,1,1
CUST-10448,Customer 449,+91-98765-10448,user449@example.com,North,Postpaid Premium,Month-to-Month,UPI/Credit Card,55,1216.1,64585.57,207.9,316.8,482.7,22.7,34.6,52.7,1,1,3,5,3,2,1
CUST-10449,Customer 450,+91-98765-10449,user450@example.com,South,Prepaid Basic,One Year,Electronic Check,70,1246.97,90087.87,551.6,531.3,511.7,65.6,63.2,60.9,1,1,1,3,3,2,0
CUST-10450,Customer 451,+91-98765-10450,user451@example.com,East,Prepaid Unlimited,One Year,Mailed Check,66,1066.15,73608.55,590.4,578.0,565.9,39.2,38.4,37.6,5,5,5,2,1,1,0
CUST-10451,Customer 452,+91-98765-10451,user452@example.com,West,Prepaid Basic,One Year,Electronic Check,19,1323.16,24905.04,900.5,874.1,848.6,72.7,70.6,68.5,2,2,2,2,1,0,0
CUST-10452,Customer 453,+91-98765-10452,user453@example.com,Central,Postpaid Premium,Month-to-Month,Auto-Debit,7,1183.85,8592.45,253.5,419.3,693.4,9.8,16.1,26.7,1,2,4,4,2,1,1
CUST-10453,Customer 454,+91-98765-10453,user454@example.com,Central,Postpaid Premium,Month-to-Month,Mailed Check,63,1357.65,83135.58,181.6,274.3,414.2,15.4,23.3,35.2,1,1,2,5,2,2,0
CUST-10454,Customer 455,+91-98765-10454,user455@example.com,West,Prepaid Unlimited,Month-to-Month,Electronic Check,42,819.67,35581.52,441.7,557.3,703.3,60.6,76.5,96.5,1,2,3,5,2,1,0
CUST-10455,Customer 456,+91-98765-10455,user456@example.com,South,Postpaid Standard,Two Year,Mailed Check,42,1196.12,45621.22,691.9,685.0,678.2,38.9,38.5,38.1,3,3,3,0,0,0,0
CUST-10456,Customer 457,+91-98765-10456,user457@example.com,Central,Prepaid Unlimited,Month-to-Month,Electronic Check,59,1498.7,86491.3,510.2,691.7,937.9,20.6,28.0,37.9,2,3,5,2,0,0,0
CUST-10457,Customer 458,+91-98765-10457,user458@example.com,East,Prepaid Unlimited,Month-to-Month,Mailed Check,20,1168.92,24738.32,429.4,606.7,857.3,30.9,43.6,61.6,1,2,3,7,2,2,1
CUST-10458,Customer 459,+91-98765-10458,user459@example.com,South,Prepaid Basic,Month-to-Month,Electronic Check,17,436.02,7861.54,692.3,687.5,682.7,98.6,97.9,97.2,5,5,5,2,2,1,0
CUST-10459,Customer 460,+91-98765-10459,user460@example.com,East,Postpaid Standard,Month-to-Month,Auto-Debit,27,920.98,25941.43,147.7,245.3,407.4,35.7,59.2,98.4,1,2,4,4,2,1,1
CUST-10460,Customer 461,+91-98765-10460,user461@example.com,North,Prepaid Basic,Two Year,Mailed Check,47,1003.82,44388.76,772.8,787.1,801.6,57.9,59.0,60.1,4,4,5,4,3,2,0
CUST-10461,Customer 462,+91-98765-10461,user462@example.com,South,Postpaid Standard,One Year,Mailed Check,2,508.05,964.73,670.1,643.4,617.7,5.5,5.3,5.1,3,3,3,3,2,1,0
CUST-10462,Customer 463,+91-98765-10462,user463@example.com,Central,Postpaid Standard,One Year,Mailed Check,63,1454.47,100723.09,910.8,948.0,986.7,83.6,87.0,90.6,1,1,1,4,3,2,0
CUST-10463,Customer 464,+91-98765-10463,user464@example.com,South,Postpaid Standard,Month-to-Month,Mailed Check,62,509.7,29094.64,311.1,316.9,322.8,57.0,58.1,59.2,4,4,5,2,2,1,0
CUST-10464,Customer 465,+91-98765-10464,user465@example.com,South,Prepaid Basic,One Year,Auto-Debit,19,512.07,9107.94,155.6,163.5,171.7,36.1,37.9,39.8,1,1,2,0,0,0,0
CUST-10465,Customer 466,+91-98765-10465,user466@example.com,South,Prepaid Unlimited,Month-to-Month,Mailed Check,17,1397.2,21994.85,99.9,127.5,162.9,51.4,65.6,83.8,1,1,1,5,2,2,1
CUST-10466,Customer 467,+91-98765-10466,user467@example.com,South,Prepaid Basic,One Year,UPI/Credit Card,69,857.25,57111.4,637.9,656.7,676.0,40.6,41.8,43.0,4,4,5,3,2,1,0
CUST-10467,Customer 468,+91-98765-10467,user468@example.com,East,Prepaid Unlimited,Month-to-Month,Auto-Debit,39,374.83,13771.02,427.6,635.7,945.3,3.7,5.5,8.2,1,1,2,6,2,1,1
CUST-10468,Customer 469,+91-98765-10468,user469@example.com,North,Prepaid Basic,Month-to-Month,UPI/Credit Card,71,1016.82,72160.84,44.1,66.9,101.7,36.0,54.6,83.0,1,1,1,6,1,1,1
CUST-10469,Customer 470,+91-98765-10469,user470@example.com,West,Postpaid Premium,One Year,Mailed Check,39,1021.19,39635.41,748.5,750.8,753.2,56.5,56.7,56.9,4,4,5,3,2,2,0
CUST-10470,Customer 471,+91-98765-10470,user471@example.com,South,Prepaid Unlimited,Two Year,Electronic Check,36,376.4,14638.51,633.0,661.6,691.4,34.0,35.5,37.1,3,3,4,0,0,0,0
CUST-10471,Customer 472,+91-98765-10471,user472@example.com,Central,Prepaid Unlimited,Month-to-Month,UPI/Credit Card,40,1466.03,53184.52,404.2,553.9,759.1,15.3,21.0,28.8,1,1,2,5,2,1,1
CUST-10472,Customer 473,+91-98765-10472,user473@example.com,South,Prepaid Unlimited,One Year,Mailed Check,45,951.84,41289.79,458.0,438.5,419.9,67.0,64.1,61.4,4,4,4,4,3,2,0
CUST-10473,Customer 474,+91-98765-10473,user474@example.com,Central,Prepaid Unlimited,Month-to-Month,UPI/Credit Card,4,970.75,3958.06,525.3,663.7,838.4,15.5,19.6,24.8,1,2,3,5,2,1,1
CUST-10474,Customer 475,+91-98765-10474,user475@example.com,East,Prepaid Unlimited,Month-to-Month,Mailed Check,25,923.14,23562.23,84.1,108.6,140.2,21.5,27.7,35.8,2,3,5,5,0,0,0
CUST-10475,Customer 476,+91-98765-10475,user476@example.com,Central,Prepaid Unlimited,Month-to-Month,Mailed Check,69,1031.88,70916.72,358.9,529.0,779.9,30.1,44.4,65.5,2,3,5,4,1,0,1
CUST-10476,Customer 477,+91-98765-10476,user477@example.com,West,Postpaid Premium,Month-to-Month,Mailed Check,30,616.16,19651.8,113.4,196.5,340.4,29.5,51.2,88.7,1,1,2,3,1,0,1
CUST-10477,Customer 478,+91-98765-10477,user478@example.com,North,Prepaid Unlimited,Month-to-Month,Electronic Check,68,643.69,39942.91,550.3,539.6,529.2,57.8,56.7,55.6,5,5,5,4,3,2,0
CUST-10478,Customer 479,+91-98765-10478,user479@example.com,Central,Postpaid Premium,Month-to-Month,UPI/Credit Card,29,912.61,28135.61,308.8,509.5,840.4,28.3,46.7,77.1,1,1,3,6,2,1,1
CUST-10479,Customer 480,+91-98765-10479,user480@example.com,Central,Postpaid Standard,Month-to-Month,Auto-Debit,68,1267.02,86066.97,105.5,190.6,344.2,23.8,42.9,77.5,1,2,5,7,3,2,1
CUST-10480,Customer 481,+91-98765-10480,user481@example.com,North,Prepaid Basic,Two Year,Auto-Debit,51,358.84,16960.34,248.4,257.4,266.7,63.4,65.7,68.1,1,1,1,3,2,1,0
CUST-10481,Customer 482,+91-98765-10481,user482@example.com,West,Postpaid Premium,Month-to-Month,Auto-Debit,24,1023.09,26448.28,378.9,519.9,713.2,15.1,20.7,28.4,2,2,4,6,2,2,1
CUST-10482,Customer 483,+91-98765-10482,user483@example.com,South,Prepaid Basic,One Year,Auto-Debit,14,1267.13,18269.28,609.3,594.5,580.1,91.7,89.5,87.3,3,3,3,3,2,1,0
CUST-10483,Customer 484,+91-98765-10483,user484@example.com,Central,Postpaid Standard,Month-to-Month,Mailed Check,69,487.3,31361.13,527.1,544.8,563.0,43.4,44.9,46.4,2,2,3,2,2,2,0
CUST-10484,Customer 485,+91-98765-10484,user485@example.com,North,Prepaid Unlimited,One Year,UPI/Credit Card,18,317.03,5174.29,301.0,315.7,331.1,8.4,8.8,9.2,3,3,4,2,1,1,0
CUST-10485,Customer 486,+91-98765-10485,user486@example.com,East,Postpaid Standard,Month-to-Month,UPI/Credit Card,42,674.26,26286.24,120.4,125.8,131.4,25.8,27.0,28.2,3,3,4,3,2,2,0
CUST-10486,Customer 487,+91-98765-10486,user487@example.com,North,Postpaid Standard,Month-to-Month,Electronic Check,57,1004.77,58518.1,276.7,360.3,469.2,45.8,59.7,77.7,1,2,3,6,1,0,1
CUST-10487,Customer 488,+91-98765-10487,user488@example.com,East,Postpaid Standard,Month-to-Month,UPI/Credit Card,12,464.94,5221.42,181.6,188.6,195.9,10.8,11.2,11.6,3,3,4,4,3,2,0
CUST-10488,Customer 489,+91-98765-10488,user489@example.com,West,Postpaid Standard,Month-to-Month,UPI/Credit Card,17,810.35,13020.38,275.0,501.8,915.4,5.7,10.4,19.0,1,1,2,6,1,0,0
CUST-10489,Customer 490,+91-98765-10489,user490@example.com,South,Prepaid Unlimited,Month-to-Month,UPI/Credit Card,30,961.79,26113.4,62.0,92.2,137.1,32.1,47.7,71.0,1,2,4,5,1,0,1
CUST-10490,Customer 491,+91-98765-10490,user491@example.com,North,Prepaid Basic,One Year,Electronic Check,23,1017.66,24449.77,456.3,472.1,488.5,83.9,86.8,89.8,1,1,1,1,1,1,0
CUST-10491,Customer 492,+91-98765-10491,user492@example.com,Central,Prepaid Unlimited,Two Year,Auto-Debit,1,628.29,667.29,132.4,139.5,147.0,58.7,61.9,65.2,1,1,1,2,1,0,0
CUST-10492,Customer 493,+91-98765-10492,user493@example.com,West,Prepaid Basic,One Year,UPI/Credit Card,32,779.04,26409.32,179.3,182.6,186.0,25.2,25.6,26.1,1,1,2,0,0,0,0
CUST-10493,Customer 494,+91-98765-10493,user494@example.com,North,Prepaid Unlimited,One Year,Electronic Check,9,1233.01,10270.51,266.8,430.0,693.0,3.9,6.3,10.1,1,2,4,5,2,1,1
CUST-10494,Customer 495,+91-98765-10494,user495@example.com,Central,Prepaid Unlimited,Month-to-Month,Electronic Check,15,1428.46,23155.2,225.1,391.9,682.4,20.9,36.4,63.4,1,1,1,7,3,2,1
CUST-10495,Customer 496,+91-98765-10495,user496@example.com,North,Postpaid Premium,Month-to-Month,Mailed Check,28,1333.26,38617.56,70.9,95.9,129.7,5.2,7.0,9.5,2,3,5,6,2,2,0
CUST-10496,Customer 497,+91-98765-10496,user497@example.com,East,Prepaid Unlimited,Month-to-Month,Electronic Check,24,976.14,25289.97,68.8,83.3,101.0,43.0,52.1,63.2,2,3,4,3,0,0,1
CUST-10497,Customer 498,+91-98765-10497,user498@example.com,North,Postpaid Standard,Month-to-Month,Auto-Debit,60,791.35,46979.23,177.9,174.4,170.9,27.5,26.9,26.4,2,2,2,2,2,2,0
CUST-10498,Customer 499,+91-98765-10498,user499@example.com,North,Prepaid Basic,Month-to-Month,UPI/Credit Card,35,698.55,24140.97,824.7,805.5,786.7,95.3,93.1,90.9,4,4,4,1,1,0,0
CUST-10499,Customer 500,+91-98765-10499,user500@example.com,North,Postpaid Standard,Month-to-Month,Electronic Check,27,448.95,12811.46,426.7,516.8,626.1,34.1,41.4,50.1,2,2,3,5,2,2,1
CUST-10500,Customer 501,+91-98765-10500,user501@example.com,West,Postpaid Premium,Month-to-Month,Auto-Debit,20,426.86,7842.78,146.0,140.0,134.3,28.6,27.4,26.3,3,3,3,2,2,2,0
CUST-10501,Customer 502,+91-98765-10501,user502@example.com,North,Prepaid Unlimited,Month-to-Month,Electronic Check,65,1125.03,73432.24,307.0,406.9,539.3,49.0,64.9,86.0,1,1,1,7,2,2,1
CUST-10502,Customer 503,+91-98765-10502,user503@example.com,Central,Prepaid Unlimited,One Year,Electronic Check,49,610.75,31940.13,694.8,717.4,740.8,27.3,28.2,29.1,2,2,3,1,1,0,0
CUST-10503,Customer 504,+91-98765-10503,user504@example.com,East,Postpaid Standard,One Year,Electronic Check,1,604.59,644.52,901.5,891.7,882.1,34.8,34.5,34.1,2,2,2,1,1,1,0
CUST-10504,Customer 505,+91-98765-10504,user505@example.com,East,Prepaid Basic,Month-to-Month,Electronic Check,10,1496.83,16333.81,420.3,628.7,940.6,37.7,56.4,84.3,1,1,1,4,2,2,1
CUST-10505,Customer 506,+91-98765-10505,user506@example.com,North,Prepaid Unlimited,Two Year,Electronic Check,47,524.51,25629.53,395.5,395.1,394.7,34.4,34.3,34.3,2,2,2,4,3,2,0
CUST-10506,Customer 507,+91-98765-10506,user507@example.com,West,Prepaid Unlimited,Two Year,Auto-Debit,59,476.67,26479.83,200.2,210.9,222.2,39.6,41.8,44.0,1,1,2,2,2,2,0
CUST-10507,Customer 508,+91-98765-10507,user508@example.com,West,Prepaid Basic,Month-to-Month,UPI/Credit Card,62,417.42,23397.01,151.7,218.0,313.2,18.4,26.4,38.0,1,2,3,4,0,0,1
CUST-10508,Customer 509,+91-98765-10508,user509@example.com,Central,Prepaid Unlimited,Month-to-Month,UPI/Credit Card,18,994.77,17832.14,259.7,455.4,798.6,5.2,9.2,16.1,1,1,3,3,1,1,1
CUST-10509,Customer 510,+91-98765-10509,user510@example.com,North,Prepaid Basic,Month-to-Month,UPI/Credit Card,46,1052.44,48544.93,645.2,792.9,974.3,5.8,7.1,8.7,1,1,2,3,1,0,1
CUST-10510,Customer 511,+91-98765-10510,user511@example.com,East,Prepaid Basic,Two Year,UPI/Credit Card,32,737.27,22367.06,568.4,543.6,519.8,80.7,77.2,73.8,3,3,3,3,2,2,0
CUST-10511,Customer 512,+91-98765-10511,user512@example.com,West,Prepaid Basic,Two Year,Auto-Debit,27,941.5,23512.42,364.1,369.4,374.8,64.4,65.3,66.3,2,2,3,1,0,0,0
CUST-10512,Customer 513,+91-98765-10512,user513@example.com,North,Postpaid Premium,Month-to-Month,Mailed Check,18,1245.08,22797.85,257.2,353.7,486.3,16.8,23.1,31.8,1,2,3,5,2,2,1
CUST-10513,Customer 514,+91-98765-10513,user514@example.com,West,Prepaid Unlimited,Month-to-Month,Mailed Check,39,1280.73,52588.3,122.7,214.3,374.3,10.9,19.0,33.1,1,2,4,4,2,2,1
CUST-10514,Customer 515,+91-98765-10514,user515@example.com,West,Postpaid Premium,Month-to-Month,Auto-Debit,49,1448.49,77976.43,172.4,238.8,330.8,49.4,68.4,94.8,1,1,2,5,0,0,1
CUST-10515,Customer 516,+91-98765-10515,user516@example.com,East,Prepaid Unlimited,Month-to-Month,Auto-Debit,44,1288.12,59605.26,336.4,462.0,634.4,52.4,71.9,98.8,2,3,5,5,2,2,1
CUST-10516,Customer 517,+91-98765-10516,user517@example.com,South,Prepaid Unlimited,Month-to-Month,Electronic Check,54,976.81,55845.43,44.1,70.9,114.2,19.3,31.1,50.0,1,1,2,4,2,2,1
CUST-10517,Customer 518,+91-98765-10517,user518@example.com,Central,Prepaid Unlimited,Two Year,Electronic Check,34,514.59,17903.58,336.0,334.8,333.6,81.8,81.5,81.2,1,1,1,3,2,1,0
CUST-10518,Customer 519,+91-98765-10518,user519@example.com,Central,Prepaid Unlimited,One Year,Electronic Check,71,418.72,32618.33,629.0,661.3,695.2,67.9,71.3,75.0,2,2,3,1,1,0,0
CUST-10519,Customer 520,+91-98765-10519,user520@example.com,East,Prepaid Basic,One Year,UPI/Credit Card,36,364.41,13485.97,122.5,125.7,128.9,31.6,32.4,33.2,2,2,3,1,1,0,0
CUST-10520,Customer 521,+91-98765-10520,user521@example.com,West,Prepaid Unlimited,Two Year,Electronic Check,18,1098.83,21204.03,168.3,171.6,174.9,10.2,10.4,10.6,4,4,5,2,2,2,0
CUST-10521,Customer 522,+91-98765-10521,user522@example.com,North,Prepaid Basic,One Year,Mailed Check,38,1268.04,52481.59,399.6,381.4,364.1,20.3,19.4,18.5,1,1,1,3,3,2,0
CUST-10522,Customer 523,+91-98765-10522,user523@example.com,West,Prepaid Unlimited,Month-to-Month,UPI/Credit Card,59,909.42,58268.66,352.8,560.3,890.0,33.5,53.3,84.6,1,2,4,2,0,0,1
CUST-10523,Customer 524,+91-98765-10523,user524@example.com,East,Prepaid Unlimited,One Year,Electronic Check,9,364.66,3204.1,850.9,819.1,788.4,80.4,77.4,74.5,2,2,2,0,0,0,0
CUST-10524,Customer 525,+91-98765-10524,user525@example.com,Central,Prepaid Basic,Month-to-Month,UPI/Credit Card,51,941.56,43973.07,41.9,70.8,119.9,23.8,40.2,68.1,1,2,4,2,0,0,1
CUST-10525,Customer 526,+91-98765-10525,user526@example.com,West,Prepaid Basic,One Year,Mailed Check,35,1421.9,46500.56,507.0,528.8,551.5,16.0,16.7,17.4,1,1,1,4,3,2,0
CUST-10526,Customer 527,+91-98765-10526,user527@example.com,Central,Postpaid Standard,Month-to-Month,Electronic Check,5,1016.14,4632.81,148.7,227.2,347.2,28.2,43.1,65.8,2,3,5,6,2,1,1
CUST-10527,Customer 528,+91-98765-10527,user528@example.com,North,Prepaid Unlimited,One Year,Mailed Check,14,1270.31,16380.79,652.7,668.1,683.8,74.8,76.6,78.4,1,1,1,1,1,1,0
CUST-10528,Customer 529,+91-98765-10528,user529@example.com,Central,Prepaid Basic,Month-to-Month,Mailed Check,30,1259.18,35392.91,346.8,509.8,749.4,40.2,59.0,86.8,2,3,5,4,2,2,1
CUST-10529,Customer 530,+91-98765-10529,user530@example.com,Central,Postpaid Premium,Month-to-Month,Mailed Check,4,1417.55,5489.99,600.3,725.4,876.6,4.3,5.2,6.3,2,3,4,8,3,2,0
CUST-10530,Customer 531,+91-98765-10530,user531@example.com,South,Prepaid Basic,Month-to-Month,Electronic Check,39,1223.27,48122.96,268.6,376.6,527.9,35.6,49.9,70.0,2,2,4,7,3,2,1
CUST-10531,Customer 532,+91-98765-10531,user532@example.com,South,Prepaid Unlimited,Month-to-Month,Auto-Debit,64,1196.24,79800.61,518.7,718.4,995.0,3.5,4.9,6.8,1,1,1,3,1,0,1
CUST-10532,Customer 533,+91-98765-10532,user533@example.com,South,Postpaid Premium,One Year,Electronic Check,25,579.92,13659.8,997.4,989.7,982.0,73.3,72.8,72.2,1,1,1,4,3,2,0
CUST-10533,Customer 534,+91-98765-10533,user534@example.com,Central,Prepaid Basic,One Year,Mailed Check,28,370.91,10743.83,925.4,909.5,894.0,67.7,66.5,65.4,3,3,3,2,1,0,0
CUST-10534,Customer 535,+91-98765-10534,user535@example.com,East,Prepaid Basic,Month-to-Month,Electronic Check,66,920.12,63208.77,403.6,499.2,617.4,12.5,15.4,19.1,3,4,5,7,2,1,1
CUST-10535,Customer 536,+91-98765-10535,user536@example.com,Central,Prepaid Basic,Month-to-Month,Mailed Check,22,448.32,9978.68,473.4,465.8,458.2,80.4,79.1,77.8,3,3,3,3,3,2,0
CUST-10536,Customer 537,+91-98765-10536,user537@example.com,East,Prepaid Unlimited,Month-to-Month,Auto-Debit,31,1453.64,48700.47,236.9,318.4,427.9,6.4,8.6,11.5,1,1,2,6,2,2,1
CUST-10537,Customer 538,+91-98765-10537,user538@example.com,East,Prepaid Basic,Month-to-Month,UPI/Credit Card,23,646.91,13721.33,108.9,109.9,110.9,82.0,82.7,83.5,1,1,2,1,0,0,0
